TeamName,TeamID,Season,G,W,L,Eff,FGM,FG%,eFG%,FGA,FGM3,FG3%,FGA3,FTM,FT%,FTA,OR,ORB%,DR,DRB%,Ast,TO,TOV%,Stl,Blk,PF,OFGM,OFGA,OFG%,OeFG%,OFGM3,OFGA3,OFG3%,OFTM,OFTA,OFT%,OOR,OORB%,ODR,ODRB%,OAst,OTO,OTOV%,OStl,OBlk,OPF
Siena,1373,2018,32,8,24,24.34375,752,42.01117318435754,48.15642458100559,1790,220,36.666666666666664,600,442,67.79141104294479,652,354,31.438721136767317,792,71.03139013452915,355,483,18.868071940872227,153,104,641,819,1831,44.72965592572365,50.901146914254504,226,647,34.93044822256569,541,771,70.1686121919585,323,28.968609865470853,772,68.56127886323267,415,348,13.81917529703285,215,105,593
SMU,1374,2014,32,23,9,41.15625,815,48.6857825567503,53.04659498207885,1674,146,37.244897959183675,392,508,68.371467025572,743,340,34.48275862068966,820,69.19831223628692,487,438,17.958768635297588,240,147,621,648,1718,37.71827706635623,43.91734575087311,213,669,31.838565022421523,484,700,69.14285714285714,365,30.801687763713083,646,65.51724137931035,367,449,18.141414141414142,257,116,651
SMU,1374,2015,32,26,6,41.875,789,48.25688073394495,52.38532110091742,1635,135,36.0,375,508,70.45769764216367,721,359,37.04850361197111,805,70.67603160667252,498,398,16.934440737967186,217,129,521,649,1704,38.086854460093896,45.451877934272304,251,780,32.17948717948718,362,532,68.04511278195488,334,29.323968393327483,610,62.95149638802889,400,405,17.284941188521092,210,111,603
SMU,1374,2016,30,25,5,49.06666666666667,858,49.681528662420384,55.29820497973365,1727,194,41.99134199134199,462,409,70.03424657534246,584,396,41.20707596253902,787,71.54545454545455,528,372,15.789741761320226,182,137,472,676,1690,40.0,46.62721893491124,224,676,33.13609467455621,327,513,63.74269005847953,313,28.454545454545453,565,58.79292403746098,378,363,15.92999578710855,220,118,536
SMU,1374,2017,34,30,4,43.970588235294116,890,47.36562001064396,54.73656200106439,1879,277,40.6158357771261,682,477,69.533527696793,686,406,37.52310536044362,898,73.60655737704917,556,369,14.471496250745144,195,117,490,721,1878,38.391906283280086,45.68690095846645,274,850,32.23529411764706,318,460,69.1304347826087,322,26.39344262295082,676,62.47689463955638,403,398,16.05874757908328,166,102,619
SMU,1374,2018,33,17,16,35.15151515151515,814,44.35967302452316,52.016348773841955,1835,281,37.92172739541161,741,384,68.57142857142857,560,365,32.73542600896861,744,68.25688073394495,474,383,15.541308229183572,244,99,537,744,1763,42.200794100964266,49.54622802041974,259,766,33.81201044386423,367,539,68.08905380333952,346,31.743119266055047,750,67.2645739910314,475,461,18.731004892002147,159,111,552
South Alabama,1375,2014,28,8,20,25.642857142857142,630,39.424280350438046,46.37046307884856,1598,222,33.28335832083958,667,405,69.58762886597938,582,331,31.553860819828405,691,68.5515873015873,315,349,15.841458321985586,134,111,570,696,1590,43.77358490566038,49.088050314465406,169,486,34.77366255144033,454,649,69.9537750385208,317,31.448412698412696,718,68.4461391801716,331,311,14.223254792916729,150,105,502
South Alabama,1375,2015,31,10,21,24.483870967741936,713,42.08972845336482,47.81582054309327,1694,194,32.88135593220339,590,501,70.66290550070522,709,328,30.036630036630036,772,66.89774696707106,328,449,18.2895036986346,141,115,550,835,1900,43.94736842105263,49.026315789473685,193,564,34.219858156028366,457,647,70.63369397217929,382,33.10225303292894,764,69.96336996336996,403,326,12.984530087466345,204,100,591
South Alabama,1375,2016,31,12,19,25.0,728,40.48943270300334,46.0511679644049,1798,200,31.94888178913738,626,461,67.00581395348837,688,361,30.5414551607445,785,67.43986254295532,323,457,17.867475720563625,207,125,632,789,1860,42.41935483870968,48.36021505376344,221,687,32.1688500727802,509,719,70.79276773296245,379,32.560137457044675,821,69.4585448392555,433,399,15.4929796222664,184,109,604
South Alabama,1375,2017,30,12,18,28.2,739,42.52013808975834,48.475258918296895,1738,207,31.65137614678899,654,442,66.36636636636636,666,305,27.183600713012478,705,68.31395348837209,380,397,16.35063672756627,224,113,616,763,1684,45.30878859857482,52.22684085510689,233,644,36.18012422360248,478,681,70.19089574155653,327,31.686046511627907,817,72.81639928698752,425,482,19.548677016920557,169,101,602
South Alabama,1375,2018,30,12,18,25.966666666666665,689,41.208133971291865,48.32535885167464,1672,238,32.293080054274085,737,442,70.15873015873017,630,280,25.688073394495415,803,70.50043898156278,361,447,18.6545363492196,157,107,578,732,1766,41.44960362400906,47.33861834654587,208,672,30.952380952380953,463,671,69.00149031296573,336,29.499561018437227,810,74.31192660550458,372,394,16.04731105716753,193,120,566
South Carolina,1376,2014,34,14,20,26.558823529411764,765,41.28440366972477,46.54614139233676,1853,195,37.7906976744186,516,598,70.6021251475797,847,468,39.36080740117746,734,66.12612612612612,416,485,17.892189413726445,214,128,771,753,1729,43.551185656448816,49.19028340080971,195,599,32.5542570951586,675,983,68.66734486266532,376,33.87387387387387,721,60.63919259882255,421,454,17.357925001529335,255,165,718
South Carolina,1376,2015,32,16,16,29.40625,704,40.11396011396011,45.15669515669516,1755,177,30.102040816326532,588,483,73.85321100917432,654,388,34.673815907059875,743,68.54243542435424,416,409,16.68189382321271,197,124,618,640,1641,39.00060938452163,44.759293113954904,189,596,31.711409395973153,525,730,71.91780821917808,341,31.45756457564576,731,65.32618409294012,330,437,18.214404801600534,188,135,602
South Carolina,1376,2016,31,23,8,33.903225806451616,793,42.703284868066774,47.92676359719978,1857,194,35.46617915904936,547,571,68.71239470517449,831,439,37.9757785467128,825,70.69408740359897,408,429,16.1786667873467,208,131,628,710,1784,39.7982062780269,47.02914798206278,258,731,35.294117647058826,474,693,68.3982683982684,342,29.30591259640103,717,62.0242214532872,397,463,18.14320198125333,197,149,707
South Carolina,1376,2017,31,21,10,28.741935483870968,752,41.07045330420535,46.69579464773348,1831,206,33.38735818476499,617,506,69.1256830601093,732,388,33.70981754995656,728,68.35680751173709,385,416,16.19256698896103,245,114,649,649,1624,39.96305418719212,44.98152709359606,163,551,29.58257713248639,540,759,71.14624505928853,337,31.643192488262912,763,66.29018245004345,291,539,21.58624887863642,190,112,653
South Carolina,1376,2018,32,16,16,25.4375,730,39.868924085199346,46.20425996723102,1831,232,33.770014556040756,687,547,70.03841229193341,781,400,33.58522250209908,774,72.47191011235955,409,442,16.89189189189189,177,101,642,736,1713,42.96555750145943,49.270286047869234,216,645,33.48837209302326,544,740,73.51351351351352,294,27.52808988764045,791,66.41477749790093,376,472,18.800286784035688,237,169,668
South Dakota,1377,2014,27,9,18,26.925925925925927,607,42.867231638418076,48.69350282485876,1416,165,35.18123667377399,469,427,75.70921985815603,564,223,25.691244239631338,626,69.47835738068812,317,339,16.923261247229377,139,100,470,679,1514,44.84808454425363,51.61822985468957,205,523,39.19694072657744,412,572,72.02797202797203,275,30.52164261931188,645,74.30875576036865,366,285,13.89782901281526,171,95,486
South Dakota,1377,2015,31,15,16,28.129032258064516,750,41.6435313714603,47.08495280399778,1801,196,35.76642335766423,548,443,72.9818780889621,607,353,31.046613896218116,732,72.90836653386454,355,349,14.43890975888262,174,72,576,767,1704,45.01173708920188,50.997652582159624,204,602,33.88704318936877,445,606,73.43234323432343,272,27.091633466135455,784,68.95338610378188,404,364,15.591268889421924,163,110,550
South Dakota,1377,2016,30,12,18,36.1,848,46.41488779419814,51.6967706622879,1827,193,36.41509433962264,530,389,70.72727272727273,550,265,25.02360717658168,715,69.7560975609756,454,358,14.750721054800165,195,104,624,812,1742,46.61308840413318,54.24799081515499,266,669,39.76083707025411,529,713,74.19354838709677,310,30.24390243902439,794,74.97639282341831,456,415,16.796723222380518,155,137,544
South Dakota,1377,2017,31,20,11,32.096774193548384,813,44.08893709327549,49.67462039045553,1844,206,33.993399339933994,606,553,70.08871989860583,789,315,27.415143603133156,827,72.92768959435627,366,365,14.279231347020533,205,101,606,813,1866,43.569131832797424,50.32154340836013,252,676,37.27810650887574,442,600,73.66666666666667,307,27.07231040564374,834,72.58485639686684,406,418,16.40502354788069,156,126,623
South Dakota,1377,2018,30,22,8,37.7,849,46.854304635761586,52.53863134657837,1812,206,36.01398601398601,572,485,75.54517133956386,642,307,29.690522243713737,796,72.8270814272644,388,341,14.001346757107427,204,48,537,753,1783,42.23219293325855,48.23331463825014,214,643,33.28149300155521,384,522,73.5632183908046,297,27.17291857273559,727,70.30947775628627,347,432,17.671024428555064,152,103,556
South Florida,1378,2014,32,12,20,29.1875,751,43.43551185656449,46.2406015037594,1729,97,25.79787234042553,376,501,66.18229854689564,757,354,31.607142857142854,768,68.20603907637656,402,411,16.618952884662043,186,118,566,809,1831,44.18350628072092,49.72692517749863,203,549,36.97632058287796,443,621,71.33655394524959,358,31.793960923623445,766,68.39285714285714,422,375,15.125603007373229,213,148,612
South Florida,1378,2015,31,8,23,27.774193548387096,719,43.31325301204819,47.34939759036145,1660,134,30.87557603686636,434,323,61.6412213740458,524,328,31.297709923664126,707,65.16129032258064,345,420,18.177411536597187,177,147,588,714,1676,42.60143198090692,49.01551312649165,215,576,37.326388888888886,485,713,68.02244039270687,378,34.83870967741935,720,68.70229007633588,400,377,15.929218496484584,205,126,528
South Florida,1378,2016,33,8,25,28.21212121212121,774,41.792656587473004,45.38336933045357,1852,133,28.602150537634408,465,404,66.01307189542484,612,413,34.64765100671141,858,67.50590086546026,331,485,18.608898506683854,150,176,588,817,1978,41.30434782608695,47.24469160768453,235,736,31.929347826086957,483,704,68.60795454545455,413,32.49409913453973,779,65.35234899328859,495,316,12.136295203859033,255,106,560
South Florida,1378,2017,30,7,23,26.633333333333333,716,42.54307783719548,47.712418300653596,1683,174,34.59244532803181,503,339,65.69767441860465,516,328,30.597014925373134,725,66.08933454876937,365,489,20.38315326130452,183,115,579,740,1725,42.89855072463768,51.04347826086957,281,709,39.63328631875881,474,692,68.4971098265896,372,33.910665451230635,744,69.40298507462687,474,398,16.395603671296982,247,131,515
South Florida,1378,2018,32,10,22,25.09375,707,41.83431952662722,47.9585798816568,1690,207,36.12565445026178,573,405,72.32142857142857,560,309,28.7977632805219,756,69.35779816513762,379,449,18.822838936865935,163,76,546,819,1816,45.09911894273128,51.12885462555066,219,663,33.0316742081448,403,592,68.07432432432432,334,30.642201834862387,764,71.2022367194781,454,346,14.282883656418216,217,125,553
Southern Miss,1379,2014,31,25,6,32.29032258064516,723,45.35759096612296,50.47051442910916,1594,163,34.31578947368421,475,582,70.03610108303249,831,391,39.06093906093906,709,69.92110453648915,415,417,17.545778914770434,239,61,652,640,1508,42.44031830238727,50.1657824933687,233,677,34.416543574593796,450,702,64.1025641025641,305,30.078895463510847,610,60.93906093906094,413,476,20.759917658141724,175,102,651
Southern Miss,1379,2015,27,7,20,21.444444444444443,569,42.58982035928144,48.91467065868264,1336,169,32.751937984496124,516,283,62.06140350877193,456,228,26.635514018691588,559,65.84216725559482,323,378,19.74261479964902,162,56,420,661,1434,46.09483960948396,53.52161785216178,213,591,36.04060913705584,324,459,70.58823529411765,290,34.157832744405184,628,73.36448598130842,385,342,17.290541770308803,188,93,437
Southern Miss,1379,2016,27,7,20,22.444444444444443,564,40.692640692640694,49.38672438672438,1386,241,35.86309523809524,672,353,70.6,500,211,23.26350606394708,637,70.62084257206209,322,361,18.35282155566853,143,59,509,640,1464,43.71584699453552,51.57103825136612,230,647,35.54868624420402,399,569,70.12302284710017,265,29.379157427937912,696,76.73649393605292,369,315,15.522135057357984,180,84,488
Southern Miss,1379,2017,29,7,22,23.06896551724138,635,39.27025355596784,44.990723562152134,1617,185,29.6,625,336,71.03594080338266,473,235,22.338403041825096,735,74.09274193548387,347,356,16.321889671361504,136,56,488,724,1639,44.17327638804149,52.19646125686395,263,704,37.35795454545455,388,555,69.90990990990991,257,25.90725806451613,817,77.66159695817491,437,327,14.79504117274455,167,115,472
Southern Miss,1379,2018,30,12,18,29.733333333333334,742,43.69846878680801,50.323910482921086,1698,225,34.14264036418816,659,339,70.47817047817048,481,210,20.5078125,659,70.93649085037676,422,294,13.341562142636725,199,52,465,775,1633,47.45866503368034,56.03184323331292,280,736,38.04347826086956,385,536,71.82835820895522,270,29.06350914962325,814,79.4921875,444,399,17.593833780160857,135,80,446
Southern Univ,1380,2014,29,16,13,31.620689655172413,708,44.002486016159104,49.28527035425731,1609,170,34.552845528455286,492,393,62.18354430379747,632,327,32.02742409402546,767,69.9179580674567,356,406,17.705444206046018,161,144,639,586,1545,37.92880258899677,42.7831715210356,150,492,30.48780487804878,549,830,66.144578313253,330,30.0820419325433,694,67.97257590597454,247,363,15.968678514868909,189,98,556
Southern Univ,1380,2015,32,15,17,25.5,709,41.125290023201856,45.09860788863109,1724,137,30.580357142857142,448,446,63.89684813753582,698,370,32.03463203463203,774,65.5376799322608,312,427,17.37099897482629,217,128,658,683,1740,39.252873563218394,43.9080459770115,162,544,29.779411764705884,528,792,66.66666666666667,407,34.462320067739206,785,67.96536796536796,310,437,17.303641287992775,200,118,626
Southern Univ,1380,2016,31,19,12,30.419354838709676,780,43.59977641140302,48.68641699273337,1789,182,34.46969696969697,528,466,67.34104046242774,692,315,28.150134048257375,783,68.26503923278116,320,351,14.358882052624688,228,103,612,741,1764,42.006802721088434,47.704081632653065,201,628,32.00636942675159,467,701,66.61911554921541,364,31.734960767218833,804,71.84986595174263,361,421,16.884304414784392,164,101,615
Southern Univ,1380,2017,30,13,17,29.3,734,43.30383480825959,47.640117994100294,1695,147,32.02614379084967,459,504,69.61325966850829,724,369,34.357541899441344,766,66.2057044079516,337,416,17.122441923640494,159,111,584,776,1808,42.92035398230089,48.25774336283185,193,599,32.220367278797994,458,680,67.3529411764706,391,33.7942955920484,705,65.64245810055866,343,362,14.660618823910578,179,126,577
Southern Univ,1380,2018,31,13,18,25.483870967741936,710,39.7982062780269,44.31053811659193,1784,161,33.1958762886598,485,508,68.64864864864865,740,392,32.88590604026846,795,69.92084432717678,334,418,16.537426808039246,168,115,589,771,1809,42.62023217247098,48.756218905472636,222,643,34.52566096423017,479,680,70.44117647058823,342,30.07915567282322,800,67.11409395973155,378,376,15.135657354480317,190,133,615
Southern Utah,1381,2014,28,1,27,16.464285714285715,562,40.2002861230329,44.70672389127325,1398,126,32.64248704663213,386,375,68.18181818181819,550,222,23.8453276047261,569,65.78034682080924,301,389,19.17200591424347,117,90,652,675,1415,47.70318021201413,53.10954063604241,153,399,38.34586466165413,590,817,72.21542227662178,296,34.21965317919075,709,76.1546723952739,317,302,14.543843427338574,194,84,517
Southern Utah,1381,2015,28,9,19,26.071428571428573,666,45.27532290958531,52.311352821210065,1471,207,39.6551724137931,522,380,66.66666666666667,570,203,22.555555555555557,670,70.74973600844773,332,385,18.27415986329979,135,104,628,696,1519,45.81961816984858,51.48123765635286,172,462,37.22943722943723,537,768,69.921875,277,29.250263991552274,697,77.44444444444444,350,301,13.948617186920739,182,81,524
Southern Utah,1381,2016,28,4,24,23.142857142857142,673,43.030690537084396,49.29667519181586,1564,196,36.36363636363637,539,393,70.93862815884476,554,233,23.921971252566735,607,68.82086167800453,326,368,16.91363017979924,154,75,587,794,1560,50.8974358974359,57.66025641025641,211,500,42.2,504,702,71.7948717948718,275,31.179138321995463,741,76.07802874743327,378,341,15.430702119572103,168,112,541
Southern Utah,1381,2017,31,4,27,24.322580645161292,755,40.28815368196371,47.73212379935966,1874,279,36.328125,768,561,74.10832232496698,757,354,29.35323383084577,753,70.57169634489222,355,421,16.019299260296492,171,102,759,869,1779,48.84766722878021,56.63293985385047,277,692,40.028901734104046,651,913,71.30339539978094,314,29.42830365510778,852,70.64676616915423,481,382,14.90603733533121,176,138,649
Southern Utah,1381,2018,30,11,19,26.9,770,43.675553034600114,50.4254112308565,1763,238,36.06060606060606,660,466,73.61769352290679,633,242,22.659176029962545,756,74.11764705882354,349,383,15.796941250226848,143,90,659,844,1755,48.09116809116809,54.61538461538461,229,599,38.230383973288816,530,730,72.6027397260274,264,25.882352941176475,826,77.34082397003745,382,365,14.951663116500082,176,99,600
St Bonaventure,1382,2014,33,18,15,35.27272727272727,856,45.5077086656034,49.62785752259437,1881,155,32.63157894736842,475,554,71.57622739018088,774,418,36.474694589877835,746,68.25251601097897,443,423,15.995099373808877,230,139,668,778,1741,44.686961516369905,50.66053991958645,208,586,35.49488054607509,549,783,70.11494252873563,347,31.747483989021042,728,63.525305410122165,404,485,18.867777725907597,198,116,684
St Bonaventure,1382,2015,31,18,13,34.12903225806452,733,42.542077771329076,47.12710388856645,1723,158,31.411530815109344,503,461,70.59724349157733,653,384,34.97267759562842,769,71.00646352723915,383,384,16.037956497043005,206,149,535,707,1677,42.15861657722123,48.38998211091234,209,577,36.22183708838821,382,569,67.13532513181019,314,28.99353647276085,714,65.02732240437157,407,401,17.222422649418473,184,112,581
St Bonaventure,1382,2016,30,22,8,36.43333333333333,786,44.5578231292517,51.558956916099774,1764,247,37.65243902439025,656,515,77.21139430284857,667,330,31.015037593984964,739,66.99909338168631,408,345,14.360161166794313,177,128,587,758,1746,43.4135166093929,49.455899198167245,211,662,31.87311178247734,458,660,69.39393939393939,364,33.00090661831369,734,68.98496240601504,426,395,16.245784321789912,159,91,592
St Bonaventure,1382,2017,32,20,12,35.8125,825,44.25965665236051,49.651287553648075,1864,201,34.835355285961874,577,608,76.86472819216182,791,369,33.005366726296955,784,69.01408450704226,423,401,15.34611027768423,230,138,671,778,1801,43.19822320932815,49.944475291504716,243,689,35.268505079825836,517,747,69.21017402945114,352,30.985915492957744,749,66.99463327370304,444,475,18.236405239799133,165,121,663
St Bonaventure,1382,2018,32,25,7,38.0625,844,45.596974608319826,52.29605618584549,1851,248,39.807383627608345,623,557,75.3721244925575,739,331,30.09090909090909,807,70.41884816753927,455,367,14.430865537362966,222,115,641,759,1802,42.119866814650386,48.945615982241954,246,767,32.07301173402868,508,709,71.65021156558534,339,29.581151832460733,769,69.9090909090909,431,459,17.839375660717614,169,123,624
St Francis NY,1383,2014,31,17,14,32.41935483870968,753,42.88154897494305,48.17767653758543,1756,186,31.472081218274113,591,432,68.13880126182966,634,369,33.24324324324324,776,70.86757990867581,376,406,16.63280020975354,175,167,618,699,1688,41.40995260663507,45.882701421800945,151,447,33.78076062639821,536,737,72.72727272727273,319,29.132420091324203,741,66.75675675675676,329,381,15.919574809466507,193,102,568
St Francis NY,1383,2015,33,22,11,32.06060606060606,775,41.44385026737968,46.20320855614973,1870,178,29.132569558101473,611,526,67.95865633074935,774,490,39.77272727272727,789,71.01710171017102,398,434,16.4110475844753,218,165,597,730,1730,42.19653179190752,47.08092485549133,169,459,36.81917211328976,477,683,69.83894582723279,322,28.982898289828984,742,60.22727272727273,346,446,18.00914186035243,208,99,665
St Francis NY,1383,2016,31,14,17,26.741935483870968,680,39.37463810075275,45.88882455124493,1727,225,30.32345013477089,742,417,66.82692307692308,624,374,32.213608957795,767,69.79071883530482,353,424,17.480499348604035,180,153,577,740,1745,42.40687679083094,46.64756446991404,148,445,33.258426966292134,436,608,71.71052631578948,332,30.209281164695177,787,67.786391042205,358,387,16.128225645129028,195,91,568
St Francis NY,1383,2017,30,3,27,15.833333333333334,632,35.052689961175815,41.042706600110925,1803,216,28.198433420365536,766,372,64.80836236933798,574,359,27.89432789432789,657,66.56534954407294,279,362,14.97377521137014,199,84,653,777,1625,47.815384615384616,52.738461538461536,160,444,36.03603603603604,519,762,68.11023622047244,330,33.43465045592705,928,72.1056721056721,369,414,17.43686507067406,161,103,557
St Francis NY,1383,2018,29,11,18,24.93103448275862,719,41.41705069124424,48.703917050691246,1736,253,34.56284153005465,732,377,71.40151515151516,528,285,26.19485294117647,650,68.13417190775681,326,366,15.679084272936016,204,73,625,762,1595,47.774294670846395,53.16614420062697,172,505,34.05940594059406,515,719,71.62726008344923,304,31.865828092243188,803,73.80514705882352,327,432,18.435067595247848,178,86,509
St Francis PA,1384,2014,31,10,21,23.580645161290324,675,40.933899332929045,47.60460885385081,1649,220,31.976744186046513,688,346,64.19294990723562,539,280,25.97402597402597,654,67.7720207253886,361,333,15.00567782404153,176,85,481,789,1686,46.79715302491103,52.431791221826806,190,507,37.47534516765286,382,507,75.34516765285996,311,32.2279792746114,798,74.02597402597402,338,343,15.230364818301304,161,112,515
St Francis PA,1384,2015,30,15,15,25.933333333333334,661,43.31585845347313,50.16382699868939,1526,209,33.38658146964856,626,364,67.4074074074074,540,247,25.649013499480787,667,68.976215098242,348,377,17.61188451835934,201,72,476,695,1584,43.87626262626262,49.55808080808081,180,561,32.0855614973262,344,485,70.9278350515464,300,31.023784901758017,716,74.35098650051921,337,397,18.091505650747354,176,92,512
St Francis PA,1384,2016,29,12,17,26.82758620689655,682,41.91763982790412,48.27904118008605,1627,207,35.813148788927336,578,436,69.64856230031948,626,328,31.508165225744477,712,69.19339164237124,338,362,15.986292416668139,127,88,494,773,1713,45.125510799766495,50.78809106830122,194,605,32.06611570247934,369,512,72.0703125,317,30.806608357628768,713,68.49183477425552,391,322,14.246022616666965,169,119,569
St Francis PA,1384,2017,31,15,16,34.54838709677419,836,45.833333333333336,52.30263157894737,1824,236,37.69968051118211,626,393,70.17857142857143,560,333,30.747922437673132,794,67.34520780322308,403,468,18.43681058934762,207,121,507,845,1958,43.15628192032686,50.28089887640449,279,755,36.95364238410596,342,471,72.61146496815287,385,32.654792196776924,750,69.25207756232687,445,417,16.14877006010286,212,108,531
St Francis PA,1384,2018,28,16,12,34.75,766,46.622032866707244,53.377967133292756,1643,222,36.87707641196013,602,426,77.45454545454545,550,243,25.823591923485655,684,68.8821752265861,365,329,14.859981933152666,182,63,447,812,1741,46.639862148190694,53.24526134405514,230,653,35.22205206738132,286,410,69.7560975609756,309,31.1178247734139,698,74.17640807651435,443,369,16.110723017813484,148,103,516
St John's,1385,2014,32,20,12,40.5,838,44.81283422459893,48.770053475935825,1870,148,34.18013856812933,433,501,69.8744769874477,717,360,31.3588850174216,814,68.75,418,347,13.701983826130906,218,243,603,734,1805,40.664819944598335,46.038781163434905,194,576,33.68055555555556,483,682,70.82111436950147,370,31.25,788,68.6411149825784,373,423,16.73206544096706,173,100,642
St John's,1385,2015,31,20,11,37.54838709677419,777,43.997734994337485,49.34881087202718,1766,189,35.064935064935064,539,442,69.0625,640,310,27.85265049415993,774,64.66165413533834,383,329,13.843305562568375,232,204,544,741,1835,40.381471389645775,46.10354223433242,210,649,32.357473035439135,391,599,65.27545909849749,423,35.338345864661655,803,72.14734950584007,421,409,16.310676514220994,160,104,577
St John's,1385,2016,31,7,24,25.322580645161292,722,39.97785160575858,45.40420819490587,1806,196,31.973898858075042,613,434,63.17321688500728,687,337,27.465362673186632,772,69.11369740376007,397,474,18.35587155536967,195,173,664,801,1788,44.79865771812081,51.09060402684564,225,614,36.644951140065146,552,775,71.2258064516129,345,30.88630259623993,890,72.53463732681337,445,456,17.640232108317214,265,111,647
St John's,1385,2017,33,14,19,33.39393939393939,866,43.3,50.24999999999999,2000,278,36.435124508519,763,524,72.37569060773481,724,337,27.3538961038961,799,67.19932716568545,446,433,15.736527642500981,224,197,688,904,1962,46.07543323139653,52.42099898063201,249,664,37.5,541,772,70.07772020725389,390,32.80067283431455,895,72.6461038961039,495,501,17.875747498822555,207,107,676
St John's,1385,2018,32,15,17,35.09375,838,43.32988624612203,49.22440537745605,1934,228,33.333333333333336,684,437,74.31972789115646,588,278,23.619371282922685,789,68.01724137931035,409,381,14.803475125499277,271,166,601,790,1868,42.29122055674518,50.29443254817987,299,800,37.375,475,643,73.87247278382581,371,31.982758620689655,899,76.38062871707731,465,514,19.28763339987692,175,76,571
St Joseph's PA,1386,2014,33,24,9,35.24242424242424,813,46.85878962536023,53.861671469740635,1735,243,38.028169014084504,639,483,64.14342629482071,753,317,29.48837209302326,868,72.39366138448707,464,407,16.45561431598014,148,152,522,795,1900,41.8421052631579,47.63157894736842,220,652,33.74233128834356,399,582,68.55670103092784,331,27.606338615512925,758,70.51162790697674,446,335,13.44798240120751,218,79,628
St Joseph's PA,1386,2015,31,13,18,28.612903225806452,688,40.375586854460096,45.27582159624413,1704,167,29.874776386404292,559,369,61.5,600,352,31.428571428571427,747,69.55307262569832,394,387,16.43312101910828,205,135,523,722,1702,42.42068155111633,48.266745005875435,199,572,34.79020979020979,356,533,66.79174484052533,327,30.446927374301673,768,68.57142857142857,414,383,16.512036973166865,191,105,554
St Joseph's PA,1386,2016,34,27,7,40.14705882352941,926,45.436702649656524,51.27576054955839,2038,238,32.69230769230769,728,548,71.26137841352406,769,345,28.278688524590162,967,74.15644171779141,514,344,12.645385169609904,175,115,545,875,2110,41.46919431279621,47.867298578199055,270,872,30.96330275229358,357,517,69.05222437137331,337,25.84355828220859,875,71.72131147540983,435,389,14.26748041430709,156,90,677
St Joseph's PA,1386,2017,31,11,20,26.35483870967742,755,41.758849557522126,46.570796460176986,1808,174,32.402234636871505,537,471,64.96551724137932,725,351,29.770992366412212,781,73.40225563909775,352,371,14.851881505204162,150,106,550,779,1795,43.3983286908078,51.22562674094707,281,805,34.90683229813665,426,584,72.94520547945206,283,26.597744360902254,828,70.22900763358778,455,392,16.039542382035712,173,92,634
St Joseph's PA,1386,2018,32,16,16,34.71875,826,42.29390681003584,48.822324628776244,1953,255,33.68560105680317,757,464,68.74074074074075,675,289,23.495934959349594,912,75.5592377796189,447,319,12.417282989490074,203,91,497,831,1980,41.96969696969697,49.67171717171717,305,905,33.70165745856354,344,487,70.63655030800821,295,24.44076222038111,941,76.5040650406504,486,374,14.562275141339729,152,116,585
St Louis,1387,2014,31,25,6,36.29032258064516,753,44.451003541912634,49.67532467532468,1694,177,32.00723327305606,553,489,71.07558139534883,688,308,29.22201138519924,798,70.87033747779752,437,391,16.375454408389594,229,131,536,690,1713,40.280210157618214,44.01634559252773,128,440,29.09090909090909,408,588,69.38775510204081,328,29.129662522202487,746,70.77798861480076,323,442,18.311983162918647,218,141,598
St Louis,1387,2015,31,10,21,19.741935483870968,626,40.80834419817471,46.186440677966104,1534,165,32.1011673151751,514,415,65.25157232704403,636,281,27.202323330106488,664,67.89366053169734,373,433,19.271510209894785,160,70,620,710,1556,45.62982005141388,51.5745501285347,185,518,35.714285714285715,469,693,67.67676767676768,314,32.10633946830266,752,72.79767666989352,409,414,18.19844214302041,213,136,611
St Louis,1387,2016,32,11,21,25.125,724,41.94669756662804,47.71147161066049,1726,199,32.78418451400329,607,459,70.29096477794793,653,230,20.72072072072072,815,72.06012378426172,426,436,17.8008590139304,175,66,646,780,1800,43.333333333333336,50.0,240,731,32.83173734610123,505,707,71.42857142857143,316,27.939876215738284,880,79.27927927927928,447,414,16.3955201419361,191,138,642
St Louis,1387,2017,33,12,21,24.242424242424242,700,40.39238315060589,47.02827466820542,1733,230,34.226190476190474,672,396,66.33165829145729,597,279,24.21875,814,72.74352100089365,423,441,18.09839617840668,164,95,640,784,1787,43.87241186345831,50.58757694459989,240,674,35.60830860534124,480,688,69.76744186046511,305,27.256478999106342,873,75.78125,496,367,14.9386173434498,209,129,598
St Louis,1387,2018,32,16,16,28.25,706,41.77514792899408,47.071005917159766,1690,179,32.021466905187836,559,505,65.24547803617571,774,380,33.8680926916221,771,73.01136363636364,375,405,16.62861929084071,189,141,587,732,1697,43.13494401885681,49.3223335297584,210,603,34.82587064676617,433,596,72.6510067114094,285,26.988636363636363,742,66.1319073083779,409,381,16.280381499333405,184,109,615
St Mary's CA,1388,2014,32,21,11,31.0625,752,44.94919306634788,51.583980872683796,1673,222,37.94871794871795,585,567,70.78651685393258,801,377,36.38996138996139,713,69.97055937193328,392,366,15.304586358010235,175,106,617,757,1668,45.38369304556355,49.58033573141487,140,418,33.49282296650718,471,667,70.61469265367316,306,30.029440628066734,659,63.61003861003861,343,358,15.434493938296514,185,112,646
